vae_loss,recon_loss,kl_loss,dyn_loss
0.5897568,0.24893802,0.15261024,0.5290273
0.6254858,0.26963744,0.14197816,0.5697185
0.67023873,0.2792968,0.14072253,0.64116144
0.6132368,0.24596618,0.15131685,0.5832243
0.5756008,0.26671788,0.14853916,0.46922672
0.6091054,0.2879906,0.13207622,0.5101534
0.63335764,0.28546435,0.16839404,0.5273925
0.68487847,0.32070997,0.13580254,0.5925344
0.6313895,0.2616084,0.17460816,0.5649541
0.66685665,0.27584237,0.16978836,0.61224014
0.67667603,0.2704649,0.17563145,0.6367908
0.6410649,0.2488428,0.1679341,0.61651003
0.7544023,0.3106498,0.20246276,0.68504214
0.58738947,0.22878265,0.19875976,0.5184538
0.6258508,0.24809593,0.2065216,0.5489881
0.61069524,0.26465347,0.19351806,0.4985655
0.6913176,0.24775891,0.19887272,0.6882447
0.613818,0.25772017,0.15305874,0.55913687
0.60124516,0.24280658,0.1789763,0.5379009
0.67009044,0.27413654,0.15448828,0.6374196
0.7057582,0.2482215,0.17056233,0.74451107
0.67548436,0.2854766,0.16915211,0.61086345
0.49751443,0.22269222,0.15651274,0.39313167
0.66780376,0.2531202,0.20170467,0.6276625
0.7450918,0.26735768,0.20964466,0.7458235
0.62463826,0.24464057,0.19215584,0.5678395
0.572305,0.22067486,0.18740337,0.515857
0.66541266,0.24429257,0.21852854,0.6237117
0.5723094,0.23224095,0.19869417,0.48144272
0.63046813,0.2889597,0.20613006,0.47688675
0.7051848,0.27150795,0.16262636,0.7047275
0.70726347,0.27807686,0.18786404,0.67050916
0.5467975,0.23022914,0.17313398,0.46000278
0.53117186,0.22472934,0.1329079,0.4799771
0.7215936,0.30222073,0.1973584,0.64138734
0.6396053,0.27178216,0.16155918,0.5740871
0.82976854,0.28502563,0.19881564,0.89067024
0.6382363,0.25031388,0.18614751,0.58969724
0.63757646,0.2174127,0.19953123,0.6407963
0.719427,0.25412503,0.20616576,0.72443813
0.61690736,0.2285659,0.2183409,0.558342
0.71888626,0.24417041,0.2644786,0.68495315
0.66781676,0.26521805,0.2304007,0.5747968
0.5954647,0.23584796,0.22263849,0.49659497
0.5610298,0.20870687,0.21187118,0.4927746
0.55247533,0.23337314,0.20275085,0.4354536
0.595565,0.2207857,0.19534595,0.5542127
0.6591542,0.21662632,0.17486174,0.710194
0.6642637,0.22131318,0.19452196,0.6913791
0.5817295,0.2257421,0.17676868,0.5352061
0.604083,0.2553527,0.18471986,0.51274073
0.7313049,0.27281636,0.18987098,0.72710603
0.59713924,0.24108307,0.19210131,0.52001107
0.63879395,0.2293862,0.1876353,0.6311802
0.6130513,0.2409185,0.18579212,0.5584735
0.5677707,0.20017523,0.19856898,0.53662205
0.6012188,0.19064674,0.19615296,0.62499124
0.6095941,0.23919366,0.1861687,0.5546321
0.58244014,0.23924062,0.18789844,0.49850062
0.73646116,0.2341753,0.22126405,0.7833077
0.6689379,0.22882472,0.19713008,0.6830963
0.6164776,0.22674674,0.21594112,0.56352055
0.628591,0.2640507,0.20156412,0.5275165
0.57585275,0.24298786,0.2168372,0.44889253
0.5521754,0.20178284,0.2125691,0.4882161
0.54778624,0.22260901,0.20711242,0.44324195
0.53375864,0.21688846,0.20135243,0.4323879
0.62160885,0.26551005,0.22534393,0.48685366
0.60253,0.25549328,0.19646728,0.49760616
0.58083534,0.23775461,0.22141512,0.4647463
0.6189503,0.21494958,0.26217583,0.5458256
0.5023722,0.20833802,0.23615585,0.35191253
0.6045261,0.20659153,0.23619293,0.55967623
0.6546824,0.23770232,0.30609515,0.52786505
0.6557716,0.22338146,0.26754686,0.5972334
0.6226835,0.24118035,0.26969746,0.49330893
0.71885824,0.24030513,0.25919324,0.69791293
0.5819086,0.2199631,0.26255053,0.4613405
0.6688391,0.24723604,0.28167415,0.561532
0.70155495,0.23673415,0.26698634,0.66265523
0.553764,0.19165455,0.24731284,0.4769061
0.47663555,0.20345446,0.21649371,0.32986844
0.50920904,0.21489772,0.25580505,0.33281755
0.6137732,0.2449113,0.24775302,0.48997077
0.67559487,0.18949237,0.24102446,0.73118055
0.6350689,0.23805793,0.22927204,0.5647499
0.5358826,0.20752995,0.23060934,0.42609602
0.691076,0.25571558,0.25049356,0.6202272
0.5629842,0.23032445,0.24469125,0.42062828
0.5614848,0.22077295,0.24701943,0.43440425
0.5494799,0.20524217,0.26669908,0.42177638
0.72947395,0.24610649,0.26682496,0.6999099
0.61212325,0.20067973,0.32464212,0.4982449
0.51857436,0.18796405,0.26746207,0.39375857
0.53237337,0.19067748,0.2691489,0.4142429
0.6174743,0.19658661,0.27820063,0.56357485
0.5518601,0.20495176,0.2559443,0.4378724
0.5144315,0.1509222,0.2883644,0.43865424
0.5597612,0.2053693,0.29133114,0.41745266
0.69849914,0.22831406,0.27059764,0.6697725
0.55989134,0.19016047,0.27868018,0.4607815
0.61291933,0.1923688,0.2747697,0.56633145
0.5641005,0.20824373,0.2416872,0.47002643
0.6336796,0.21671134,0.2682748,0.5656618
0.54542613,0.2095207,0.26064673,0.4111642
0.551557,0.21151114,0.2681348,0.41195688
0.66792846,0.22394559,0.27733877,0.610627
0.6151703,0.21662906,0.31160533,0.48547715
0.612201,0.2261202,0.3082134,0.4639482
0.5946536,0.15280195,0.30431727,0.579386
0.5654381,0.17874628,0.3291562,0.44422746
0.5993787,0.17441596,0.33169752,0.51822793
0.65939176,0.18079056,0.32682657,0.63037586
0.56340516,0.16928504,0.33417314,0.45406717
0.5898645,0.17858209,0.3118808,0.510684
0.5640807,0.18067443,0.35782364,0.40898892
0.5761282,0.19702186,0.3084612,0.4497515
0.6745617,0.22676437,0.3134181,0.58217657
0.6146525,0.176497,0.33749858,0.5388124
0.564783,0.20015597,0.27134708,0.4579069
0.5688317,0.23006698,0.27199334,0.40553603
0.5633705,0.17953262,0.24166125,0.52601457
0.63027716,0.22452728,0.2666668,0.5448329
0.5812759,0.19928157,0.29074523,0.47324336
0.54415214,0.17651029,0.2552501,0.4800337
0.7431228,0.24014425,0.34901884,0.6569383
0.6862058,0.19806793,0.28078052,0.69549525
0.5530581,0.21522985,0.28674486,0.38891158
0.61589557,0.21273476,0.31759748,0.4887241
0.5817107,0.18026878,0.32147953,0.48140433
0.5803337,0.19495681,0.30404142,0.4667124
0.63889635,0.1545909,0.37251762,0.59609336
0.48136917,0.14688276,0.3570189,0.31195396
0.569234,0.17620048,0.3383007,0.44776642
0.6111795,0.18099266,0.31853867,0.541835
0.589116,0.1853336,0.3287217,0.47884315
0.55829406,0.21247737,0.27474293,0.41689047
0.67471355,0.21417417,0.31588766,0.6051911
0.5828956,0.1947176,0.312316,0.4640399
0.6243287,0.21328773,0.28810662,0.53397524
0.6110624,0.17419979,0.28994492,0.5837803
0.667181,0.21396388,0.30209476,0.60433954
0.66421443,0.20080955,0.32052135,0.60628843
0.5980078,0.15870126,0.32959732,0.54901576
0.53981566,0.18658142,0.32178786,0.3846806
0.60329986,0.20010288,0.33111176,0.47528213
0.5601195,0.16268812,0.2605033,0.5343594
0.5954876,0.2262884,0.30023545,0.43816286
0.56998193,0.18158476,0.32373667,0.45305768
0.72119653,0.22587821,0.32948405,0.6611526
0.56419307,0.1958961,0.3172296,0.41936433
0.59956753,0.19450216,0.34412268,0.46600807
0.6352488,0.17658752,0.38871002,0.52861255
0.5985595,0.17085347,0.3776118,0.4778002
0.649176,0.19807598,0.38505068,0.51714927
0.58588946,0.17278872,0.369034,0.45716748
0.56065863,0.2013785,0.3234628,0.39509746
0.59207463,0.17228428,0.37442365,0.465157
0.67159927,0.1882729,0.3587789,0.6078739
0.6500478,0.18652405,0.365027,0.5620204
0.53489,0.16096875,0.33926895,0.4085735
0.57435846,0.16554773,0.30944306,0.5081785
0.5944526,0.1940904,0.31001228,0.49071223
0.55930805,0.20364185,0.29889935,0.41243297
0.5735251,0.18517654,0.32201737,0.4546797
0.57599145,0.22700413,0.34934607,0.3486286
0.5386964,0.18034893,0.32852703,0.38816795
0.5678148,0.18012078,0.37061754,0.4047706
0.5235024,0.15993918,0.38190216,0.3452243
0.5365472,0.17314185,0.34758055,0.3792301
0.51622933,0.17828213,0.3645383,0.3113561
0.5449192,0.15702605,0.39956167,0.37622464
0.5317095,0.17149244,0.3360288,0.3844053
0.5935704,0.19052525,0.35995504,0.4461353
0.6823147,0.21811119,0.34695828,0.58144873
0.65235144,0.21523772,0.3554244,0.518803
0.60446894,0.20414709,0.30063397,0.5000098
0.51575726,0.16199939,0.30237716,0.4051386
0.5634153,0.16070512,0.34826195,0.45715845
0.61639357,0.19865543,0.35864726,0.4768291
0.5547279,0.21046028,0.33111653,0.35741872
0.6573988,0.1890031,0.35303015,0.5837614
0.65502334,0.18109281,0.30073616,0.6471249
0.65200007,0.2082931,0.35313478,0.5342792
0.5370567,0.16920525,0.33996084,0.3957421
0.6021427,0.2056864,0.33797213,0.4549405
0.57136124,0.20035107,0.36089897,0.38112137
0.5151684,0.15569563,0.35428923,0.3646563
0.5425122,0.15642378,0.3595729,0.41260397
0.5457423,0.1820662,0.35754222,0.36981
0.6783482,0.18052723,0.34779388,0.64784807
0.5368086,0.18520936,0.3393897,0.36380878
0.5495843,0.2114668,0.34123012,0.33500496
0.58776504,0.17682102,0.37265083,0.4492372
0.65523237,0.19550425,0.3708481,0.5486082
0.55391,0.18306439,0.3388498,0.4028415
0.78571314,0.21584858,0.35191956,0.78780955
0.59963167,0.17851585,0.3258851,0.5163465
0.520975,0.1623056,0.32160744,0.3957313
0.6133739,0.20173937,0.4131661,0.41010287
0.6288054,0.18848425,0.38902786,0.4916144
0.5884795,0.20305371,0.35326186,0.41758975
0.5882937,0.17281027,0.349695,0.48127174
0.53494644,0.15872835,0.37593746,0.3764987
0.58620834,0.15943438,0.40043265,0.4531153
0.5466136,0.16635904,0.35377264,0.40673646
0.55420494,0.18372025,0.3628548,0.37811452
0.52836984,0.16028097,0.360138,0.3760397
0.49949175,0.16822353,0.35586512,0.30667135
0.55439097,0.16013734,0.37373745,0.41476974
0.5650625,0.17981318,0.36762115,0.4028776
0.5621453,0.167664,0.35242978,0.4365328
0.623775,0.1711541,0.38682073,0.518421
0.54162246,0.16231489,0.36707756,0.39153758
0.6059635,0.20765087,0.3905297,0.4060956
0.628919,0.17045091,0.3780988,0.5388374
0.55241215,0.19478382,0.35240614,0.36285058
0.61550754,0.17026435,0.36182067,0.5286657
0.49890542,0.1804187,0.34630147,0.29067194
0.47328916,0.15131582,0.33441764,0.309529
0.5533103,0.18065189,0.34926024,0.39605647
0.56484395,0.15799995,0.36464423,0.44904372
0.5755261,0.18241107,0.3601241,0.42610604
0.55370134,0.15433928,0.38890922,0.40981486
0.59590334,0.15550639,0.40293914,0.47785476
0.62504655,0.18458793,0.39510712,0.48581013
0.6687032,0.17228612,0.46127388,0.53156024
0.64282656,0.15468623,0.40683568,0.56944495
0.5441934,0.17443249,0.3637013,0.37582052
0.62789935,0.18447837,0.37516204,0.5116799
0.54884523,0.1423409,0.3867974,0.4262112
0.58548623,0.15338445,0.3560099,0.5081937
0.5690176,0.18372123,0.35386664,0.41672608
0.64832664,0.16601586,0.38433677,0.58028483
0.6680466,0.15782964,0.37808508,0.64234877
0.5935308,0.16338146,0.3847126,0.47558603
0.57704407,0.17789489,0.38419715,0.41410127
0.61658955,0.2019105,0.36671126,0.46264687
0.52757365,0.1445585,0.33417076,0.4318595
0.5141485,0.17643401,0.30070302,0.3747259
0.5802435,0.18504864,0.31780216,0.47258756
0.5249897,0.16244636,0.34568453,0.37940213
0.49841785,0.15495102,0.3039212,0.38301247
0.5970702,0.180466,0.35086837,0.4823401
0.5523264,0.16868518,0.3401115,0.4271709
0.5195696,0.18829934,0.29893222,0.36360824
0.6822047,0.19089085,0.33036467,0.6522631
0.5034854,0.17788489,0.2814769,0.369724
0.5616217,0.19689032,0.34560528,0.3838575
0.52692384,0.15457432,0.33269778,0.41200122
0.5319264,0.17562751,0.3267039,0.38589376
0.48893097,0.1731765,0.32973152,0.30177742
0.55209106,0.18243851,0.32347518,0.4158299
0.72693217,0.20797382,0.3690051,0.66891164
0.50044155,0.16363588,0.34761864,0.32599264
0.54215324,0.16228329,0.33723804,0.42250192
0.5898406,0.16724029,0.35283524,0.49236533
0.59696996,0.18778367,0.3934892,0.42488337
0.55210066,0.18291336,0.39639854,0.341976
0.6044997,0.18545716,0.36413115,0.47395402
0.4876954,0.16295981,0.3518939,0.29757726
0.50582284,0.1740772,0.34280303,0.32068825
0.5021716,0.16116945,0.35260096,0.32940328
0.5151883,0.17028876,0.34772956,0.34206948
0.5283451,0.168011,0.35077852,0.3698898
0.5147306,0.17309669,0.35971683,0.32355088
0.6136241,0.1940935,0.40507635,0.43398494
0.5610161,0.15307748,0.36233282,0.45354432
0.53552276,0.15313,0.3818263,0.38295928
0.5556707,0.18897018,0.38178793,0.35161304
0.573894,0.16405281,0.3588297,0.46085274
0.5807982,0.15981333,0.43612754,0.40584216
0.5438292,0.16021885,0.3717653,0.39545536
0.5667084,0.15938643,0.40485057,0.40979338
0.5829499,0.14931306,0.38385054,0.48342308
0.6077742,0.17839067,0.44469386,0.41407326
0.5394289,0.1577833,0.3827846,0.3805066
0.55581796,0.16523688,0.38012516,0.401037
0.58716184,0.18585297,0.3932618,0.40935597
0.542765,0.15185197,0.3462139,0.43561226
0.60248554,0.19373399,0.38883877,0.4286644
0.54855263,0.17250347,0.36669382,0.3854045
0.57678777,0.18880348,0.37514746,0.40082112
0.5516776,0.18207306,0.3758387,0.3633704
0.5205348,0.15431786,0.35911858,0.3733153
0.47314733,0.14432095,0.3705754,0.28707737
0.5845325,0.16067767,0.42772982,0.41997984
0.61336845,0.20070069,0.377753,0.4475825
0.5652429,0.17486218,0.40884772,0.37191367
0.42023736,0.12568817,0.36594188,0.22315654
0.6076751,0.14295033,0.4109537,0.51849574
0.52783245,0.1617509,0.37489212,0.35727096
0.6314614,0.16372041,0.36870414,0.5667779
0.62169176,0.15782969,0.36466223,0.56306195
0.6977917,0.20134138,0.4237015,0.5691992
0.53573006,0.16857037,0.38159165,0.35272774
0.59551835,0.19147216,0.4052462,0.40284622
0.5913737,0.15990822,0.35153773,0.5113932
0.5177196,0.17296398,0.355212,0.3342994
0.5860431,0.16710165,0.34015575,0.4977272
0.5698557,0.17306234,0.3700742,0.42351246
0.59968466,0.19603437,0.3451097,0.46219087
0.56853724,0.19548807,0.31979358,0.42630482
0.57814515,0.22067547,0.36527687,0.34966254
0.59039307,0.1654251,0.37361884,0.4763171
0.5231365,0.14672837,0.36006942,0.39274684
0.48417723,0.13150817,0.41766253,0.28767562
0.6998465,0.17468005,0.4067109,0.643622
0.6045183,0.19582802,0.40664664,0.41073388
0.52298474,0.15977286,0.36752823,0.3588955
0.5357676,0.17771654,0.38691574,0.32918647
0.5301105,0.18350975,0.36567938,0.32752198
0.47072116,0.14083,0.39402097,0.26576132
0.5949375,0.15298802,0.3787876,0.50511134
0.5329026,0.18790661,0.37719712,0.3127949
0.6418798,0.19796477,0.3996199,0.4882102
0.5773994,0.18389252,0.353674,0.43333974
0.58691585,0.16689897,0.33949354,0.5005402
0.55889827,0.1629738,0.36238465,0.42946425
0.5366357,0.18213943,0.39199522,0.3169973
0.51127213,0.17394254,0.35142943,0.32322982
0.5305954,0.18340896,0.40603125,0.28834164
0.5246049,0.16362803,0.37249294,0.34946078
