step,return,dt_ratio,syst_return,trajectory,std_return,cont_cunt
3050,537.046405046483,"{0: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 149, 196, 97, 9, 1, 0, 0, 0, 0, 0, 0]}",[537.046405046483],"{'state': array([[ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ],
       [-0.09122777, -0.9935968 ,  0.11298392, -0.81413555, -1.1018326 ],
       [-0.39724824, -0.89482284,  0.44642144, -1.9551578 , -1.8520426 ],
       [-0.9358117 , -0.6905883 ,  0.72324806, -2.9359455 , -1.0879112 ],
       [-1.4933666 , -0.73568225,  0.67732686, -2.3717144 ,  1.6873434 ],
       [-1.8395959 , -0.9995428 ,  0.03023648, -0.29603547,  5.7856803 ],
       [-1.7695351 , -0.36310214, -0.93174934,  0.81242657,  5.625201  ],
       [-1.5280318 ,  0.45749688, -0.88921124,  1.6586837 ,  2.6970863 ],
       [-1.2673296 ,  0.75938535, -0.65064114,  0.831164  ,  1.1656073 ],
       [-1.1883562 ,  0.85727483, -0.5148591 , -0.08080608,  0.5217348 ],
       [-1.2875133 ,  0.880772  , -0.47354063, -0.82134616, -0.06293917],
       [-1.4982047 ,  0.832635  , -0.5538222 , -1.2847887 , -0.91803914],
       [-1.6639487 ,  0.45421734, -0.8908909 , -0.32182613, -4.0243053 ],
       [-1.6719607 , -0.58458316, -0.8113338 ,  0.1807951 , -6.779778  ],
       [-1.5907482 , -0.8889988 ,  0.45790955,  0.76141   , -6.599743  ],
       [-1.4888988 ,  0.10114893,  0.9948713 ,  0.19451499, -4.3849525 ],
       [-1.4412467 ,  0.66798437,  0.7441753 ,  0.22361934, -1.7347322 ],
       [-1.3218799 ,  0.8192379 ,  0.5734538 ,  0.9125316 , -0.55234295],
       [-1.0615659 ,  0.8566648 ,  0.5158735 ,  1.8286489 , -0.20619853],
       [-0.61028236,  0.85800403,  0.51364297,  2.684215  ,  0.17881064],
       [-0.0174582 ,  0.821232  ,  0.5705944 ,  3.555042  ,  0.56955427],
       [ 0.6554106 ,  0.47276282,  0.8811897 ,  2.5878348 ,  3.7792394 ],
       [ 1.1193063 , -0.5865687 ,  0.80989945,  1.8961643 ,  6.676438  ],
       [ 1.449755  , -0.8513644 , -0.5245748 ,  0.96473473,  5.949397  ],
       [ 1.6645365 ,  0.01878796, -0.9998235 ,  1.0189043 ,  3.2416933 ],
       [ 1.8154688 ,  0.39181456, -0.9200442 ,  0.2152183 ,  0.8325838 ],
       [ 1.7606823 ,  0.35815048, -0.9336639 , -0.72513026, -1.2318598 ],
       [ 1.5141003 , -0.16610613, -0.9861079 , -1.6560572 , -3.9936337 ],
       [ 1.0652506 , -0.97439665, -0.2248359 , -2.631318  , -7.045125  ],
       [ 0.47246608, -0.33480924,  0.94228595, -2.9130535 , -6.0466714 ],
       [-0.20681281,  0.60178787,  0.798656  , -3.334033  , -2.9078813 ],
       [-0.97327036,  0.8480641 ,  0.52989364, -3.6444786 , -0.53946996],
       [-1.6553546 ,  0.8774615 ,  0.4796471 , -2.850664  , -0.04679465],
       [-1.8568311 ,  0.99097097,  0.13407677,  0.43210277, -3.3011818 ],
       [-1.8094902 ,  0.86664814, -0.4989199 ,  0.08059171, -3.3670769 ],
       [-1.7465675 ,  0.07170238, -0.9974261 ,  0.45532843, -6.083326  ],
       [-1.6574506 , -0.967421  , -0.253173  ,  0.5011431 , -8.130553  ],
       [-1.4517518 , -0.3253641 ,  0.9455888 ,  1.5368818 , -5.5721235 ],
       [-1.1718578 ,  0.52319425,  0.85221344,  0.94313675, -2.3762262 ],
       [-0.96152997,  0.73637515,  0.67657346,  1.2644705 , -0.6322443 ],
       [-0.6365599 ,  0.747443  ,  0.6643259 ,  1.9852054 ,  0.45942155],
       [-0.20517403,  0.46935284,  0.8830107 ,  1.9498435 ,  2.877932  ],
       [ 0.12232891, -0.43247467,  0.9016461 ,  1.2317625 ,  5.8933034 ],
       [ 0.34434164, -0.950119  , -0.31188747,  0.6741537 ,  6.3264003 ],
       [ 0.5458906 , -0.09994589, -0.99499285,  1.32547   ,  4.7163115 ],
       [ 0.8614204 ,  0.55876476, -0.8293262 ,  1.5916219 ,  1.6237221 ],
       [ 1.1052763 ,  0.68991846, -0.7238871 ,  0.8494639 ,  0.13304348],
       [ 1.1741265 ,  0.61877984, -0.7855645 , -0.19427285, -1.078414  ],
       [ 1.0301203 ,  0.2892184 , -0.9572632 , -1.2564015 , -2.820885  ]],
      dtype=float32), 'action': array([-0.42936853, -0.5577972 , -0.51110613,  0.24797292,  0.5509832 ,
        0.63928026,  0.5474126 , -0.4417045 , -0.48810542, -0.38171768,
       -0.27267   ,  0.47904766,  0.42122102,  0.36695397, -0.44717544,
       -0.00177305,  0.37770328,  0.5377116 ,  0.4789257 ,  0.5125905 ,
       -0.4534746 , -0.49797586, -0.4917514 ,  0.14363383, -0.22825283,
       -0.51300424, -0.4613881 , -0.36330587, -0.2629613 , -0.29642612,
       -0.12602374,  0.42556056,  0.5240089 , -0.5002343 ,  0.25539806,
        0.24501766,  0.39846689, -0.36626792,  0.20655537,  0.41670945,
        0.00531197, -0.4689042 , -0.35743874,  0.4967608 ,  0.16448075,
       -0.42851317, -0.5647764 , -0.58792055, -0.1517119 ], dtype=float32), 'dt': array([20, 22, 22, 21, 21, 20, 20, 21, 21, 22, 20, 21, 20, 20, 21, 21, 21,
       19, 20, 19, 22, 21, 22, 22, 20, 20, 21, 21, 21, 22, 22, 21, 20, 21,
       21, 19, 21, 22, 19, 20, 22, 21, 22, 20, 22, 20, 21, 20, 21],
      dtype=int32), 'latent_action': array([[-0.65747976,  0.10659466, -0.75117457, ..., -0.27610287,
        -0.2225079 ,  0.36771777],
       [-0.7434726 ,  0.7671321 , -0.7279022 , ..., -0.7164692 ,
         0.73519814,  0.06708522],
       [-0.7997316 ,  0.74327147, -0.7882091 , ..., -0.7566924 ,
         0.77617764, -0.10163986],
       ...,
       [ 0.7114246 , -0.72372305, -0.7785372 , ...,  0.5522383 ,
        -0.7588406 ,  0.59278715],
       [ 0.1785769 , -0.76619107, -0.7534012 , ...,  0.52435774,
        -0.76116294, -0.3670071 ],
       [-0.7021729 , -0.6913213 , -0.7726564 , ...,  0.5949098 ,
        -0.77070785, -0.7011922 ]], dtype=float32), 'hybrid_action': array([[-0.42936853,  0.298215  ],
       [-0.5577972 ,  0.42852676],
       [-0.51110613,  0.44588324],
       [ 0.24797292,  0.3768075 ],
       [ 0.5509832 ,  0.36870015],
       [ 0.63928026,  0.3109891 ],
       [ 0.5474126 ,  0.32139617],
       [-0.4417045 ,  0.38475016],
       [-0.48810542,  0.36020625],
       [-0.38171768,  0.43560955],
       [-0.27267   ,  0.32241464],
       [ 0.47904766,  0.35452962],
       [ 0.42122102,  0.3072189 ],
       [ 0.36695397,  0.3362195 ],
       [-0.44717544,  0.37322384],
       [-0.00177305,  0.3828593 ],
       [ 0.37770328,  0.41216785],
       [ 0.5377116 ,  0.21757746],
       [ 0.4789257 ,  0.32370782],
       [ 0.5125905 ,  0.25923258],
       [-0.4534746 ,  0.42471698],
       [-0.49797586,  0.38449094],
       [-0.4917514 ,  0.4227596 ],
       [ 0.14363383,  0.45240837],
       [-0.22825283,  0.33682162],
       [-0.51300424,  0.31000477],
       [-0.4613881 ,  0.39967468],
       [-0.36330587,  0.3621483 ],
       [-0.2629613 ,  0.40007713],
       [-0.29642612,  0.41501454],
       [-0.12602374,  0.4673506 ],
       [ 0.42556056,  0.35248214],
       [ 0.5240089 ,  0.30695266],
       [-0.5002343 ,  0.34881487],
       [ 0.25539806,  0.40241888],
       [ 0.24501766,  0.25284308],
       [ 0.39846689,  0.4004967 ],
       [-0.36626792,  0.43820912],
       [ 0.20655537,  0.26581445],
       [ 0.41670945,  0.32961935],
       [ 0.00531197,  0.42320287],
       [-0.4689042 ,  0.40573123],
       [-0.35743874,  0.4357052 ],
       [ 0.4967608 ,  0.3040551 ],
       [ 0.16448075,  0.41832295],
       [-0.42851317,  0.33352777],
       [-0.5647764 ,  0.37305385],
       [-0.58792055,  0.31925696],
       [-0.1517119 ,  0.36717495]], dtype=float32)}",200.96793555924705,48.69999999999999
3100,771.5431054616256,"{0: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 56, 171, 203, 78, 20, 25, 11, 11, 7, 0, 0, 0, 0, 0, 0, 0]}",[771.5431054616256],"{'state': array([[ 0.00000000e+00,  0.00000000e+00,  0.00000000e+00,
         0.00000000e+00,  0.00000000e+00],
       [-1.17015131e-01, -9.88451958e-01,  1.51534751e-01,
        -1.13734758e+00, -1.52510214e+00],
       [-4.82980490e-01, -8.44970286e-01,  5.34813225e-01,
        -2.33287644e+00, -2.14169550e+00],
       [-1.10427725e+00, -5.97479284e-01,  8.01884353e-01,
        -3.31386590e+00, -9.83427048e-01],
       [-1.82094228e+00, -5.60726225e-01,  8.28001261e-01,
        -3.42334580e+00,  1.18870151e+00],
       [-1.86361694e+00, -9.99240160e-01, -3.89753021e-02,
         4.70885515e-01,  6.26421595e+00],
       [-1.67067289e+00, -2.72463173e-01, -9.62166190e-01,
         1.39269388e+00,  5.59272671e+00],
       [-1.32050622e+00,  5.26376009e-01, -8.50251913e-01,
         2.16661930e+00,  2.61120605e+00],
       [-1.00968659e+00,  7.58824944e-01, -6.51294649e-01,
         1.72347581e+00,  1.32562447e+00],
       [-7.84214795e-01,  8.63242090e-01, -5.04790127e-01,
         9.27422822e-01,  8.75227034e-01],
       [-6.98196828e-01,  9.19191003e-01, -3.93811971e-01,
         2.17531949e-01,  8.34753036e-01],
       [-7.10840106e-01,  9.64367509e-01, -2.64566332e-01,
        -3.68825674e-01,  8.39401007e-01],
       [-7.94791400e-01,  9.90118921e-01, -1.40230134e-01,
        -6.21115386e-01,  7.10507333e-01],
       [-8.81504059e-01,  9.97852802e-01, -6.54963031e-02,
        -4.64051157e-01,  2.58877546e-01],
       [-9.67382550e-01,  9.99621212e-01, -2.75210682e-02,
        -4.90937650e-01,  1.80938989e-01],
       [-1.05327618e+00,  9.99958634e-01,  9.09693073e-03,
        -5.83408713e-01,  2.91762561e-01],
       [-1.16733027e+00,  9.96246040e-01,  8.65670890e-02,
        -7.59860218e-01,  6.54210091e-01],
       [-1.23196507e+00,  9.91711557e-01,  1.28484368e-01,
        -4.89753745e-02, -1.09077796e-01],
       [-1.21088219e+00,  9.95832503e-01,  9.12013352e-02,
         3.13234419e-01, -3.75427723e-01],
       [-1.15874732e+00,  9.98900056e-01,  4.68895324e-02,
         2.66938567e-01, -1.38362348e-01],
       [-1.10261738e+00,  9.99927580e-01,  1.20352618e-02,
         4.35333431e-01, -3.11780602e-01],
       [-1.06353199e+00,  9.99991477e-01,  4.13188944e-03,
         8.59461650e-02,  2.03373000e-01],
       [-1.03101993e+00,  9.99888897e-01,  1.49068311e-02,
         2.96332091e-01, -7.19272792e-02],
       [-9.86456752e-01,  9.99839962e-01,  1.78915597e-02,
         1.98754609e-01,  1.06458038e-01],
       [-9.46219921e-01,  9.99644935e-01,  2.66451500e-02,
         3.04040998e-01,  6.56575337e-03],
       [-8.80266070e-01,  9.99850512e-01,  1.72891784e-02,
         4.28973585e-01, -1.14834361e-01],
       [-8.19389403e-01,  9.99974012e-01,  7.20952777e-03,
         3.82890880e-01, -2.34258585e-02],
       [-7.61388779e-01,  9.99954700e-01,  9.51769669e-03,
         3.42074096e-01,  5.32187596e-02],
       [-6.82330132e-01,  9.99945581e-01, -1.04310364e-02,
         5.88416576e-01, -2.96543568e-01],
       [-6.03658736e-01,  9.99221504e-01, -3.94509546e-02,
         3.95520210e-01, -7.82061964e-02],
       [-5.49724221e-01,  9.99117076e-01, -4.20134030e-02,
         2.39056185e-01,  4.69178483e-02],
       [-5.19691825e-01,  9.99650180e-01, -2.64476128e-02,
         1.13960452e-01,  1.43070310e-01],
       [-5.02413630e-01,  9.99983728e-01, -5.70314890e-03,
         1.01633206e-01,  1.24729879e-01],
       [-4.83142555e-01,  9.99951243e-01,  9.87388846e-03,
         1.38966158e-01,  7.63363019e-02],
       [-4.66372162e-01,  9.99214709e-01,  3.96229140e-02,
         4.67595235e-02,  2.67916113e-01],
       [-4.18565184e-01,  9.99331415e-01,  3.65610681e-02,
         5.15731692e-01, -3.05296510e-01],
       [-3.58505726e-01,  9.99675095e-01,  2.54895370e-02,
         2.35215336e-01,  1.62343204e-01],
       [-2.99481422e-01,  9.99671161e-01,  2.56426446e-02,
         5.02582073e-01, -1.60360396e-01],
       [-2.07531765e-01,  9.99998748e-01, -1.56569947e-03,
         5.19645572e-01, -1.54441684e-01],
       [-1.31177202e-01,  9.99929786e-01, -1.18479254e-02,
         3.78848016e-01,  2.90147997e-02],
       [-5.82646132e-02,  9.99757886e-01, -2.20032074e-02,
         4.79144484e-01, -1.52893618e-01],
       [ 7.12566264e-03,  9.99382138e-01, -3.51473168e-02,
         3.38481009e-01, -1.68523584e-02],
       [ 5.24621494e-02,  9.99627709e-01, -2.72837896e-02,
         1.94735616e-01,  1.12819843e-01],
       [ 8.25661942e-02,  9.99967456e-01, -8.06913618e-03,
         1.59052327e-01,  1.21590897e-01],
       [ 1.24519967e-01,  9.99947190e-01, -1.02746729e-02,
         3.34562302e-01, -1.48489088e-01],
       [ 1.72985747e-01,  9.99555469e-01, -2.98145488e-02,
         2.71622956e-01, -1.03785194e-01],
       [ 1.92832798e-01,  9.99884009e-01, -1.52318934e-02,
        -3.84149402e-02,  2.81728357e-01],
       [ 2.20255658e-01,  9.99825537e-01, -1.86802838e-02,
         3.61098021e-01, -3.23781371e-01],
       [ 2.73346275e-01,  9.97537792e-01, -7.01311156e-02,
         3.03481072e-01, -3.41055244e-01],
       [ 2.83881128e-01,  9.96453464e-01, -8.41455385e-02,
        -1.71510994e-01,  1.59472853e-01],
       [ 2.52004862e-01,  9.97795165e-01, -6.63689077e-02,
        -2.27267534e-01,  7.06277639e-02],
       [ 2.20838279e-01,  9.97202396e-01, -7.47487843e-02,
        -1.62165046e-01, -1.79037020e-01],
       [ 1.73122436e-01,  9.96247053e-01, -8.65554586e-02,
        -4.34053630e-01,  2.60795765e-02],
       [ 9.52671841e-02,  9.96974826e-01, -7.77248070e-02,
        -6.04169965e-01,  9.54686403e-02],
       [-3.02073117e-02,  9.99087870e-01, -4.27021906e-02,
        -8.72701108e-01,  3.32643270e-01],
       [-1.62494674e-01,  9.99876857e-01, -1.56934448e-02,
        -6.84145451e-01, -3.10052861e-03],
       [-2.89878190e-01,  9.99995947e-01, -2.84276111e-03,
        -8.14735770e-01,  1.59855962e-01],
       [-4.18350071e-01,  9.99780715e-01,  2.09422018e-02,
        -7.91602969e-01,  1.47171885e-01],
       [-5.32156050e-01,  9.99533713e-01,  3.05336323e-02,
        -6.31153405e-01, -2.33137291e-02]], dtype=float32), 'action': array([-0.5889574 , -0.6191218 , -0.51841074, -0.5749639 , -0.645288  ,
        0.6254339 ,  0.4982037 , -0.31608137, -0.5223911 , -0.5201658 ,
       -0.3781706 , -0.16638874,  0.09404314, -0.01860591, -0.0601357 ,
       -0.10361969,  0.46496537,  0.24072303, -0.02173151,  0.11036564,
       -0.23903333,  0.12804486, -0.05466386,  0.0692758 ,  0.07299433,
       -0.03072731, -0.02564835,  0.14913474, -0.12576722, -0.09754845,
       -0.07810771, -0.00904122,  0.02416008, -0.05102792,  0.28661963,
       -0.17823051,  0.17375188,  0.01061621, -0.08568615,  0.05957007,
       -0.09243525, -0.08918604, -0.02282125,  0.10563444, -0.04185747,
       -0.1892706 ,  0.24070996, -0.04011038, -0.31095618, -0.04110618,
        0.03696672, -0.18054713, -0.12247135, -0.16681704,  0.11210181,
       -0.07974426,  0.01546628,  0.10494719,  0.09376014], dtype=float32), 'dt': array([20, 21, 22, 19, 20, 20, 20, 16, 17, 15, 17, 17, 16, 18, 16, 17, 16,
       16, 18, 16, 15, 17, 18, 16, 18, 15, 16, 17, 16, 17, 17, 16, 16, 18,
       17, 16, 16, 18, 17, 17, 16, 17, 17, 17, 16, 17, 17, 16, 16, 16, 16,
       16, 15, 17, 17, 17, 16, 16, 16], dtype=int32), 'latent_action': array([[-6.3652498e-01,  4.0736017e-01, -7.4292791e-01, ...,
         1.2698385e-02, -4.1293409e-01,  1.2060454e-01],
       [-7.4181771e-01,  7.4969500e-01, -7.2810405e-01, ...,
        -7.7210808e-01,  6.3353825e-01, -2.0718761e-04],
       [-5.8028740e-01,  7.5458872e-01, -7.7179772e-01, ...,
        -7.3930210e-01,  3.4568709e-01,  1.0033596e-01],
       ...,
       [ 6.5135783e-01, -6.7926437e-01, -2.9652554e-01, ...,
        -3.5717174e-01, -6.0546184e-01,  7.0727503e-01],
       [ 5.9194553e-01, -6.6545355e-01, -2.6354611e-01, ...,
        -3.5891253e-01, -5.9307289e-01,  6.9198644e-01],
       [ 6.5267235e-01, -7.1304101e-01, -2.4005879e-01, ...,
        -4.0059239e-01, -6.3291049e-01,  7.1549559e-01]], dtype=float32), 'hybrid_action': array([[-0.5889574 ,  0.30053663],
       [-0.6191218 ,  0.40273714],
       [-0.51841074,  0.4495012 ],
       [-0.5749639 ,  0.24180691],
       [-0.645288  ,  0.2908295 ],
       [ 0.6254339 ,  0.28867108],
       [ 0.4982037 ,  0.27973855],
       [-0.31608137,  0.04508984],
       [-0.5223911 ,  0.07489558],
       [-0.5201658 , -0.04374583],
       [-0.3781706 ,  0.0790965 ],
       [-0.16638874,  0.10331585],
       [ 0.09404314,  0.04365689],
       [-0.01860591,  0.16438483],
       [-0.0601357 ,  0.01272112],
       [-0.10361969,  0.11720832],
       [ 0.46496537,  0.05438456],
       [ 0.24072303,  0.06471561],
       [-0.02173151,  0.13945515],
       [ 0.11036564,  0.05773086],
       [-0.23903333, -0.01464868],
       [ 0.12804486,  0.12733695],
       [-0.05466386,  0.15401891],
       [ 0.0692758 ,  0.00860528],
       [ 0.07299433,  0.1496448 ],
       [-0.03072731, -0.02577058],
       [-0.02564835,  0.0545537 ],
       [ 0.14913474,  0.09596176],
       [-0.12576722,  0.00857137],
       [-0.09754845,  0.10427918],
       [-0.07810771,  0.07766626],
       [-0.00904122,  0.03148057],
       [ 0.02416008,  0.01172272],
       [-0.05102792,  0.17182483],
       [ 0.28661963,  0.13351214],
       [-0.17823051,  0.0165423 ],
       [ 0.17375188,  0.06364994],
       [ 0.01061621,  0.14150694],
       [-0.08568615,  0.12886356],
       [ 0.05957007,  0.10129318],
       [-0.09243525,  0.03544591],
       [-0.08918604,  0.10822305],
       [-0.02282125,  0.08454449],
       [ 0.10563444,  0.07845997],
       [-0.04185747,  0.02354342],
       [-0.1892706 ,  0.07174433],
       [ 0.24070996,  0.12368001],
       [-0.04011038,  0.05352893],
       [-0.31095618,  0.03644945],
       [-0.04110618,  0.05993767],
       [ 0.03696672,  0.04731545],
       [-0.18054713,  0.05997263],
       [-0.12247135, -0.00687252],
       [-0.16681704,  0.07812952],
       [ 0.11210181,  0.10298519],
       [-0.07974426,  0.0913456 ],
       [ 0.01546628,  0.01749376],
       [ 0.10494719,  0.04159631],
       [ 0.09376014,  0.05397499]], dtype=float32)}",16.102046240313634,59.099999999999994
